Year,Field-Location,RecId,Source,Pedigree,Replicate,Block,Plot,Range,Pass,"LOCAL_CHECK (Yes, No[Blank])",Plot Length Field (center to center in feet),Alley Length (feet),Row Spacing (inches),Plot Area,Rows/Plot,Packet/Plot,Kernels/Packet,# Seed,Date Planted,Date Harvested,Anthesis [date],Silking [date],Pollen DAP [days],Silk DAP [days],Plant Height [cm],Ear Height [cm],Stand Count [plants],Root Lodging [plants],Stalk Lodging [plants],Grain Moisture [%],Test Weight [lbs/bu],Plot Weight [lbs],Grain Yield [bu/A],"Plot Discarded [enter ""yes"" or ""blank""]",Comments,"Filler [enter ""filler"" or ""blank""]",[add additional measurements here]
2015,NEH4,2670209,13WJWE:LH185:2064,M0008/LH185,1,2,48,4,4,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,240,90,,,,14.1,61.9,11.94,104.9054657,,,,
2015,NEH4,2670514,13WJWE:LH185:2850,Z022E0073/LH185,1,2,49,4,5,,,,,90,,,,,6/9/2015,11/18/2015,8/2/2015,,54,,230,100,,,,13.9,61.9,12.59,110.8739467,,,,
2015,NEH4,2670441,WISN14/44250,W10005_0029/PHB47,1,2,50,4,6,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,240,110,,,,13.8,62,13.52,119.2022857,,,,
2015,NEH4,2670286,13SAJL:NURSE:0125,PHG39/PHG35,1,3,51,4,7,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,250,140,,,,13.9,61.9,16.61,146.2761124,,,,
2015,NEH4,2670384,13WJWE:LH198:3551,PHW65_MOG_0271/LH198,1,3,52,4,8,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,200,90,,,,14.8,61.6,8.07,70.32565001,,,,
2015,NEH4,2670391,CS14-ISO195-013-X-POL-G8,PHZ51/LH195,1,3,53,4,9,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,270,140,,,,14.9,61.5,18.67,162.5079095,,,,
2015,NEH4,2670298,S14 IC-0172,PHKE6/LH82,1,3,54,4,10,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,200,100,,,,14.5,61.8,12.97,113.4244589,,,,
2015,NEH4,2670412,WISN14/44211,W10001_0014/PHB47,1,3,55,4,11,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,250,130,,,,14.5,61.9,11.61,101.5310693,,,,
2015,NEH4,2670089,S14 IC-0257,B73_PHG39-6/LH82,1,3,56,4,12,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,220,90,,,,14.9,61.7,7.71,67.10958661,,,,
2015,NEH4,2670463,13SAJL:NURSE:0041,WF9/MO17,1,3,57,4,13,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,260,150,,,,15.3,61.3,15.18,131.5091005,,,,
2015,NEH4,2670168,CS14-ISO195-142-X-POL-G8,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,1,3,58,4,14,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,280,150,,,,20.2,57.9,19.96,162.9161183,,,,
2015,NEH4,2670033,S14 IC-0229,BSSSC0_008/LH82,1,3,59,4,15,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,230,120,,,,15.3,61,4.83,41.84380471,,,,
2015,NEH4,2670357,CS14-ISO195-209-X-POL-G8,PHN11_PHW65_0359/LH195,1,3,60,4,16,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,220,100,,,,14.3,61.8,17.44,152.8719932,,,,
2015,NEH4,2670302,13WJWE:LH198:3458,PHN11_LH145_0002/LH198,1,3,61,4,17,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,220,100,,,,14.2,61.8,12.48,109.5222857,,,,
2015,NEH4,2670438,14SJWE:PHZ51:26031,W10004_0232/PHZ51,1,3,62,4,18,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,260,120,,,,14.2,61.8,13.33,116.9817362,,,,
2015,NEH4,2670479,13WJWE:LH185:2220,M0085/LH185,1,3,63,4,19,,,,,90,,,,,6/9/2015,11/18/2015,8/2/2015,,54,,230,120,,,,13.3,62.2,12.14,107.6560422,,,,
2015,NEH4,2670184,14SJWE:PHZ51:04022,LH198/PHZ51,1,3,64,4,20,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,290,130,,,,14.5,61.8,18.41,160.9980177,,,,
2015,NEH4,2670202,LOCAL_CHECK_3,P1145AM,1,3,65,4,21,Yes,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,250,120,,,,14.6,61.7,13.47,117.6592544,,,,
2015,NEH4,2670411,WISN14/44203,W10001_0011/PHB47,1,3,66,4,22,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,250,140,,,,15.2,61.2,8.29,71.90366184,,,,
2015,NEH4,2670213,13WJWE:LH185:2040,M0024/LH185,1,3,67,5,1,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,250,110,,,,14.3,61.9,13.1,114.8293068,,,,
2015,NEH4,2670091,S14 IC-0259,B73_PHG39-8/LH82,1,3,68,5,2,,,,,90,,,,,6/9/2015,11/18/2015,8/2/2015,,54,,210,100,,,,15.5,61.1,12.8,110.6285714,,,,
2015,NEH4,2670149,14SJWE:PHZ51:14045,GEMS-0148/PHZ51,1,3,69,5,3,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,250,130,,,,14.5,61.9,18.25,159.5987954,,,,
2015,NEH4,2670041,14SJWE:PHZ51:06007,BSSSC0_044/PHZ51,1,3,70,5,4,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,250,140,,,,14.4,61.9,7.18,62.86354012,,,,
2015,NEH4,2670494,14SJWE:PHZ51:12043,Z013E0087/PHZ51,1,3,71,5,5,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,260,120,,,,15.1,61.4,15.32,133.0353575,,,,
2015,NEH4,2670150,S14 IC-0362,GEMS-0149/LH82,1,3,72,5,6,,,,,90,,,,,6/9/2015,11/18/2015,7/31/2015,,52,,210,110,,,,14.5,61.6,11.58,101.2687151,,,,
2015,NEH4,2670045,14SJWE:PHZ51:08040,BSSSC0_048/PHZ51,1,3,73,5,7,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,280,170,,,,14.1,61.9,8.11,71.254885,,,,
2015,NEH4,2670503,13WJWE:LH185:2817,Z022E0023/LH185,1,3,74,5,8,,,,,90,,,,,6/9/2015,11/18/2015,8/1/2015,,53,,210,110,,,,14,61.8,15.97,140.4766018,,,,
2015,NEH4,2670291,S14 IC-0168,PHG72/LH82,1,3,75,5,9,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,180,90,,,,14.7,61.5,13.53,118.0449611,,,,
2015,NEH4,2670388,CS14-ISO195-125-X-POL-G8,PHW65_MOG_0311/LH195,1,4,76,5,10,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,250,120,,,,14.8,61.6,15.36,133.8540253,,,,
2015,NEH4,2670329,WISN14/43163,PHN11_PHG47_0048/PHB47,1,4,77,5,11,,,,,90,,,,,6/9/2015,11/18/2015,8/2/2015,,54,,220,100,,,,14.3,61.9,10.77,94.40546825,,,,
2015,NEH4,2670458,WISN14/44302,W10008_0069/PHB47,1,4,78,5,12,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,260,130,,,,14.7,61.8,11.89,103.7364809,,,,
2015,NEH4,2670200,LOCAL_CHECK_2,P1145AM,1,4,79,5,13,Yes,,,,90,,,,,6/9/2015,11/18/2015,8/1/2015,,53,,240,110,,,,14.1,61.9,10.15,89.17843191,,,,
2015,NEH4,2670502,13WJWE:LH185:2814,Z022E0017/LH185,1,4,80,5,14,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,250,110,,,,14,61.9,10.67,93.85631441,,,,
2015,NEH4,2670337,WISN14/43418,PHN11_PHG47_0388/PHB47,1,4,81,5,15,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,250,120,,,,13.9,62.1,13.49,118.7998047,,,,
2015,NEH4,2670330,13WJWE:LH185:2104,M0357/LH185,1,4,82,5,16,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,220,120,,,,14.4,61.7,12.62,110.4927404,,,,
2015,NEH4,2670408,WISN14/44522,TX772W/PHB47,1,4,83,5,17,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,240,120,,,,16.5,60,14.27,121.8740025,,,,
2015,NEH4,2670156,S14 IC-0366,GEMS-0163/LH82,1,4,84,5,18,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,240,120,,,,14.3,61.8,15.09,132.2728427,,,,
2015,NEH4,2670192,13SAJL:NURSE:0161,LH74/PHN82,1,4,85,5,19,,,,,90,,,,,6/9/2015,11/18/2015,8/2/2015,,54,,230,110,,,,14.4,61.7,13.35,116.8841589,,,,
2015,NEH4,2670415,WISN14/44226,W10001_0022/PHB47,1,4,86,5,20,,,,,90,,,,,6/9/2015,11/18/2015,8/1/2015,,53,,250,120,,,,15,61,11.98,104.1540997,,,,
2015,NEH4,2670278,WISN14/43946,PH207_PHG47-7/PHB47,1,4,87,5,21,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,250,120,,,,14.1,61.9,13.8,121.2475232,,,,
2015,NEH4,2670296,14SJWE:PHZ51:06015,PHG80/PHZ51,1,4,88,5,22,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,260,120,,,,15.1,61.4,11.99,104.1184032,,,,
2015,NEH4,2670410,WISN14/44193,W10001_0007/PHB47,1,4,89,6,1,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,250,110,,,,15.9,60.4,6.09,52.38584021,,,,
2015,NEH4,2670470,13WJWE:LH185:2643,Z013E0012/LH185,1,4,90,6,2,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,250,100,,,,19.3,58.2,2.72,22.45138122,,,,
2015,NEH4,2670358,13WJWE:LH198:3538,PHN11_PHW65_0359/LH198,1,4,91,6,3,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,230,100,,,,14.5,61.9,9.23,80.71763732,,,,
2015,NEH4,2670307,WISN14/43161,PHN11_LH145_0005/PHB47,1,4,92,6,4,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,230,90,,,,13.9,62,8.54,75.20758576,,,,
2015,NEH4,2670032,14SJWE:PHZ51:13028,BSSSC0_002/PHZ51,1,4,93,6,5,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,260,120,,,,13.6,62,8.05,71.13940825,,,,
2015,NEH4,2670115,S14 CR-0286,CG118/CG44,1,4,94,6,6,,,,,90,,,,,6/9/2015,11/18/2015,7/29/2015,,50,,210,110,,,,14,61.7,10.06,88.49058322,,,,
2015,NEH4,2670133,13SAJL:NURSE:0045,F42/MO17,1,4,95,6,7,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,230,130,,,,14.7,61.4,8.94,77.99866606,,,,
2015,NEH4,2670093,14SAJL:NURSE:0548/0547,B73/MO17,1,4,96,6,8,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,250,120,,,,14.9,61.3,15,130.5633981,,,,
2015,NEH4,2670380,13WJWE:LH185:2544,PHW65_MOG_0137/LH185,1,4,97,6,9,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,250,120,,,,16.7,59.8,11.79,100.4521952,,,,
2015,NEH4,2670363,14SJWE:PHZ51:08032,PHT55/PHZ51,1,4,98,6,10,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,280,160,,,,14.6,61.8,13.42,117.2225088,,,,
2015,NEH4,2670382,13WJWE:LH198:3547,PHW65_MOG_0176/LH198,1,4,99,6,11,,,,,90,,,,,6/9/2015,11/18/2015,7/31/2015,,52,,250,120,,,,14.5,61.8,6.96,60.86617072,,,,
2015,NEH4,2670512,13WJWE:LH185:2766,Z022E0059/LH185,1,4,100,6,12,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,260,100,,,,15,61.6,12.7,110.4137785,,,,
2015,NEH4,2670434,14SJWE:PHZ51:18043,W10004_0216/PHZ51,1,5,101,6,13,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,300,160,,,,14.8,61.7,17.05,148.5814539,,,,
2015,NEH4,2670228,14SJWE:PHZ51:14022,M0154/PHZ51,1,5,102,6,14,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,280,120,,,,14.5,61.8,11.17,97.6832079,,,,
2015,NEH4,2670513,S14 IC-0200,Z022E0072/LH82,1,5,103,6,15,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,220,100,,,,14.1,62,15.03,132.0543676,,,,
2015,NEH4,2670222,S14 IC-0119,M0083/LH82,1,5,104,6,16,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,200,110,,,,14.1,61.9,16.93,148.7478672,,,,
2015,NEH4,2670194,CS14-BISO-23-X-POL-TL7,LH82/TX777,1,5,105,6,17,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,280,140,,,,19.9,57.9,14.29,117.0753245,,,,
2015,NEH4,2670444,13WJWE:LH185:2595,LH195/LH185,1,5,106,6,18,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,250,120,,,,14.6,61.5,14.89,130.0628283,,,,
2015,NEH4,2670125,14FG0049,CML103/PHB47,1,5,107,6,19,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,260,150,,,,17.6,59.3,8.07,68.01447841,,,,
2015,NEH4,2670204,LOCAL_CHECK_4,P1145AM,1,5,108,6,20,Yes,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,250,120,,,,14.5,61.7,24.06,210.4080557,,,,
2015,NEH4,2670043,14SJWE:PHZ51:06008,BSSSC0_047/PHZ51,1,5,109,6,21,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,260,120,,,,13.9,61.9,8.78,77.32114789,,,,
2015,NEH4,2670491,13WJWE:LH185:2115,M0052/LH185,1,5,110,6,22,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,240,110,,,,14.9,61.5,12.64,110.0214234,,,,
2015,NEH4,2670452,WISN14/44269,W10005_0220/PHB47,1,5,111,7,1,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,230,110,,,,15.1,61.5,12.93,112.281147,,,,
2015,NEH4,2670520,14SJWE:PHZ51:09026,Z022E0110/PHZ51,1,5,112,7,2,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,270,110,,,,14.7,61.7,5.59,48.770978,,,,
2015,NEH4,2670492,13WJWE:LH185:2730,Z013E0080/LH185,1,5,113,7,3,,,,,90,,,,,6/9/2015,11/18/2015,8/9/2015,,61,,230,90,,,,16.4,60.4,3.65,31.21043109,,,,
2015,NEH4,2670095,13SAJL:NURSE:0143,B73/PHG35,1,5,114,7,4,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,240,130,,,,14.2,61.7,13.84,121.4574065,,,,
2015,NEH4,2670097,13SAJL:NURSE:0117,B73/PHM49,1,5,115,7,5,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,230,130,,,,15.9,60.4,19.11,164.3831538,,,,
2015,NEH4,2670255,14FG0146,NC358/LH195,1,5,116,7,6,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,240,120,,,,18.6,58.5,8.32,69.27050546,,,,
2015,NEH4,2670056,13SAJL:NURSE:0005,B14A/C103,1,5,117,7,7,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,270,140,,,,15.2,61,3.86,33.4798715,,,,
2015,NEH4,2670413,WISN14/44217,W10001_0018/PHB47,1,5,118,7,8,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,240,120,,,,13.5,62.3,7.14,63.17059168,,,,
2015,NEH4,2670122,14SJWE:PHZ51:20003,CG65/PHZ51,1,5,119,7,9,,,,,90,,,,,6/9/2015,11/18/2015,7/31/2015,,52,,270,130,,,,13.8,62.1,11.78,103.8611631,,,,
2015,NEH4,2670261,14SJWE:PHZ51:22045,PB80/PHZ51,1,5,120,7,10,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,280,150,,,,14.1,62,9.82,86.27903461,,,,
2015,NEH4,2670506,14SJWE:PHZ51:26004,Z022E0036/PHZ51,1,5,121,7,11,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,280,150,,,,14.4,61.8,9.3,81.42491965,,,,
2015,NEH4,2670387,13WJWE:LH198:3553,PHW65_MOG_0293/LH198,1,5,122,7,12,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,250,130,,,,13.6,62.3,8.92,78.82776666,,,,
2015,NEH4,2670496,14SJWE:PHZ51:13043,Z013E0093/PHZ51,1,5,123,7,13,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,290,140,,,,15,61.4,12.34,107.2839391,,,,
2015,NEH4,2670104,S14 IC-0081,B76/LH82,1,5,124,7,14,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,230,120,,,,15.6,61.2,9.22,79.59283851,,,,
2015,NEH4,2670114,S14 CR-0268,CG108/CG102,1,5,125,7,15,,,,,90,,,,,6/9/2015,11/18/2015,7/29/2015,,50,,230,120,,,,13.9,61.9,13.05,114.9249408,,,,
2015,NEH4,2670274,WISN14/43955,PH207_PHG47-25/PHB47,1,6,126,7,16,,,,,90,,,,,6/9/2015,11/18/2015,8/1/2015,,53,,240,120,,,,14.2,61.7,13.92,122.1594725,,,,
2015,NEH4,2670344,WISN14/43871,PHN11_PHW65_0101/PHB47,1,6,127,7,17,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,250,110,,,,14,61.9,12.52,110.1294336,,,,
2015,NEH4,2670162,14SJWE:PHZ51:25046,GT601/PHZ51,1,6,128,7,18,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,280,130,,,,14.3,61.7,13.89,121.7541276,,,,
2015,NEH4,2670331,13WJWE:LH185:2508,PHN11_PHG47_0251/LH185,1,6,129,7,19,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,230,90,,,,13.6,62,9.84,86.95798474,,,,
2015,NEH4,2670351,13WJWE:LH198:3532,PHN11_PHW65_0312/LH198,1,6,130,7,20,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,250,130,,,,14.5,61.9,14.4,125.9300084,,,,
2015,NEH4,2670333,WISN14/43411,PHN11_PHG47_0251/PHB47,1,6,131,7,21,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,240,110,,,,13.9,62.1,13.41,118.095284,,,,
2015,NEH4,2670336,CS14-ISO195-129-X-POL-G8,PHN11_PHG47_0388/LH195,1,6,132,7,22,,,,,90,,,,,6/9/2015,11/18/2015,8/8/2015,,60,,250,120,,,,15.1,61.3,11.38,98.82130342,,,,
2015,NEH4,2670360,14SJWE:PHZ51:08013,PHN82/PHZ51,1,6,133,8,1,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,240,110,,,,14.6,61.8,12.53,109.4484378,,,,
2015,NEH4,2670399,WISN14/44537,TX130 RP/PHB47,1,6,134,8,2,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,260,110,,,,15.3,61.1,8.16,70.69263902,,,,
2015,NEH4,2670158,14SJWE:PHZ51:23032,GEMS-0163/PHZ51,1,6,135,8,3,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,290,150,,,,14.9,61.5,19.2,167.1211495,,,,
2015,NEH4,2670238,WISN14/43134,MO44_PHG47_0072/PHB47,1,6,136,8,4,,,,,90,,,,,6/9/2015,11/18/2015,7/31/2015,,52,,230,100,,,,14.4,61.6,13.49,118.1099103,,,,
2015,NEH4,2670328,WE13-80ISO-041-X-POL-80,PHN11_PHG47_0048/PB80,1,6,137,8,5,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,240,120,,,,14.5,61.6,14.13,123.5688207,,,,
2015,NEH4,2670367,13SAJL:NURSE:0131,PHW52/PHG35,1,6,138,8,6,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,240,110,,,,13.7,62,14.8,130.639087,,,,
2015,NEH4,2670067,WE13-80ISO-068-X-POL-80,PHB47/PB80,1,6,139,8,7,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,260,120,,,,14,61.9,12.91,113.559983,,,,
2015,NEH4,2670196,CS14-ISO195-259-X-POL-G8,LH82/LH195,1,6,140,8,8,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,230,110,,,,14.7,61.4,10.98,95.79701939,,,,
2015,NEH4,2670508,S14 IC-0194,Z022E0046/LH82,1,6,141,8,9,,,,,90,,,,,6/9/2015,11/18/2015,7/29/2015,,50,,220,110,,,,14.7,61.6,7.95,69.36122989,,,,
2015,NEH4,2670049,14SJWE:PHZ51:03004,A672/PHZ51,1,6,142,8,10,,,,,90,,,,,6/9/2015,11/18/2015,8/1/2015,,53,,280,150,,,,13.9,62.1,9.15,80.57955617,,,,
2015,NEH4,2670053,14SJWE:PHZ51:26014,B111/PHZ51,1,6,143,8,11,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,290,130,,,,14.7,61.7,14.14,123.3670177,,,,
2015,NEH4,2670136,WISN14/44130,GEMN-0138/PHB47,1,6,144,8,12,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,270,120,,,,14.7,61.8,9.08,79.22012168,,,,
2015,NEH4,2670101,14SJWE:PHZ51:26016,B73/PHZ51,1,6,145,8,13,,,,,90,,,,,6/9/2015,11/18/2015,8/4/2015,,56,,280,140,,,,14.1,62.1,24.51,215.3461444,,,,
2015,NEH4,2670144,14SJWE:PHZ51:21032,GEMS-0142/PHZ51,1,6,146,8,14,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,270,130,,,,14.4,61.8,9.54,83.5262079,,,,
2015,NEH4,2670471,13WJWE:LH185:2061,M0346/LH185,1,6,147,8,15,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,250,100,,,,13.5,62.2,14.09,124.6601732,,,,
2015,NEH4,2670046,S14 IC-0069,BSSSC0_052/LH82,1,6,148,8,16,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,230,110,,,,13.9,62,7.62,67.1055976,,,,
2015,NEH4,2670031,S14 IC-0228,BSSSC0_002/LH82,1,6,149,8,17,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,230,120,,,,14.3,61.6,14.62,128.1530126,,,,
2015,NEH4,2670515,13WJWE:LH185:2130,M0296/LH185,1,6,150,8,18,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,230,100,,,,13.9,61.9,8.91,78.46599404,,,,
2015,NEH4,2670383,WISN14/44387,PHW65_MOG_0176/PHB47,1,7,151,8,19,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,240,110,,,,13.9,61.9,11.22,98.80902954,,,,
2015,NEH4,2670188,13SAJL:NURSE:0137,LH74/PHG35,1,7,152,8,20,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,210,90,,,,13.7,62,10.45,92.24178778,,,,
2015,NEH4,2670262,WISN14/44075,PH207_PHG47-1/PHB47,1,7,153,8,21,,,,,90,,,,,6/9/2015,11/18/2015,8/2/2015,,54,,250,120,,,,14,61.9,10.66,93.7683516,,,,
2015,NEH4,2670137,WISN14/44131,GEMN-0144/PHB47,1,7,154,8,22,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,270,140,,,,15,61.6,14.47,125.8021555,,,,
2015,NEH4,2670501,S14 IC-0186,Z022E0009/LH82,1,7,155,9,1,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,200,90,,,,14.9,61.6,13.28,115.5921284,,,,
2015,NEH4,2670077,S14 IC-0269,B73_PHG39-18/LH82,1,7,156,9,2,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,210,110,,,,14.6,61.5,12.01,104.906284,,,,
2015,NEH4,2670126,14FG0053,CML322/PHB47,1,7,157,9,3,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,260,140,,,,18,58.9,15.03,126.0588841,,,,
2015,NEH4,2670456,WISN14/44285,W10008_0018/PHB47,1,7,158,9,4,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,250,120,,,,13.7,62,13.59,119.9584589,,,,
2015,NEH4,2670079,S14 IC-0253,B73_PHG39-2/LH82,1,7,159,9,5,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,220,100,,,,14.6,61.6,9.09,79.40034316,,,,
2015,NEH4,2670103,13SAJL:NURSE:0187,B73/TX205,1,7,160,9,6,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,270,140,,,,13.7,61.9,11.34,100.0977869,,,,
2015,NEH4,2670451,13WJWE:LH198:3628,W10005_0220/LH198,1,7,161,9,7,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,230,120,,,,14.7,61.6,17.89,156.084579,,,,
2015,NEH4,2670182,S14 CR-0303,LH198/CGR01,1,7,162,9,8,,,,,90,,,,,6/9/2015,11/18/2015,8/1/2015,,53,,250,130,,,,14.2,61.9,14.04,123.2125714,,,,
2015,NEH4,2670462,13SAJL:NURSE:0089,WF9/H95,1,7,163,9,9,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,250,110,,,,15,61.2,5.89,51.20765002,,,,
2015,NEH4,2670450,WISN14/44265,W10005_0147/PHB47,1,7,164,9,10,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,240,130,,,,14.4,61.9,11.04,96.65925946,,,,
2015,NEH4,2670273,WISN14/44038,PH207_PHG47-24/PHB47,1,7,165,9,11,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,240,120,,,,14.7,61.6,12.13,105.8304048,,,,
2015,NEH4,2670525,14SJWE:PHZ51:11026,Z022E0149/PHZ51,1,7,166,9,12,,,,,90,,,,,6/9/2015,11/18/2015,8/3/2015,,55,,280,140,,,,15.1,61.6,13.46,116.8835452,,,,
2015,NEH4,2670361,WISN14/43763,PHP02/PHB47,1,7,167,9,13,,,,,90,,,,,6/9/2015,11/18/2015,7/30/2015,,51,,260,130,,,,14.3,61.9,14,122.7183431,,,,
2015,NEH4,2670081,14SJWE:PHZ51:17038,B73_PHG39-21/PHZ51,1,7,168,9,14,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,290,130,,,,14.3,62,16.01,140.337191,,,,
2015,NEH4,2670253,WISN14/43634,N501/PHB47,1,7,169,9,15,,,,,90,,,,,6/9/2015,11/18/2015,8/5/2015,,57,,260,110,,,,14.5,61.9,14.29,124.968043,,,,
2015,NEH4,2670085,14SJWE:PHZ51:18038,B73_PHG39-25/PHZ51,1,7,170,9,16,,,,,90,,,,,6/9/2015,11/18/2015,8/7/2015,,59,,250,130,,,,14,62.1,13.49,118.6618258,,,,
2015,NEH4,2670147,14SJWE:PHZ51:14044,GEMS-0147/PHZ51,1,7,171,9,17,,,,,90,,,,,6/9/2015,11/18/2015,8/6/2015,,58,,280,140,,,,14,62,12.61,110.9210988,,,,
